pca_true	pca_wg_rom_lim	pca_std_rom_lim	pca_popkin_rom	pca_wg_rom	pca_std_rom	pca_popkin_mor	pca_wg_mor	pca_std_mor	lmm_true	lmm_wg_rom_lim	lmm_std_rom_lim	lmm_popkin_rom	lmm_wg_rom	lmm_std_rom	lmm_popkin_mor	lmm_wg_mor	lmm_std_mor
1	0.9998509515974426	0.999800308143512	0.9997202172065945	0.999835752521388	0.9997917357790891	0.998415317260581	0.9997554652408003	0.9997632896856594	0.9786166235884574	0.9786051474431177	0.978616629056163	0.9784163754158283	0.9784061653383929	0.9784164082292377	0.9778155330076561	0.977852337773772	0.977866795669016
0.9998509515974426	1	0.9999942487864311	0.9995776812993077	0.9999850938402496	0.9999851091182467	0.9978760671950044	0.9998043032589843	0.9999581631053512	0.9786369647681679	0.9786255842760141	0.9786369833844494	0.9784305121689003	0.9784203713917214	0.9784305536947072	0.9778228730070329	0.9778600933772045	0.9778744959556414
0.999800308143512	0.9999942487864311	1	0.999530167115775	0.9999792210164415	0.9999904478905003	0.9977772674949305	0.9997666968782548	0.9999611012909067	0.9786320574653423	0.9786207511957012	0.9786320878002157	0.9784243371305483	0.9784142609360461	0.9784243902470654	0.9778172402047707	0.9778547992299221	0.9778691297743692
0.9997202172065945	0.9995776812993077	0.999530167115775	1	0.9996389602209047	0.9995349022886572	0.9986384110854672	0.9995603794499481	0.9995188701805579	0.978573666002484	0.9785618749831891	0.9785736440189878	0.9783881939018615	0.9783777317084952	0.9783881906874299	0.9778266598383817	0.9778635342876424	0.9778780416569589
0.999835752521388	0.9999850938402496	0.9999792210164415	0.9996389602209047	1	0.9999883006922208	0.9979168148742368	0.9998231757060513	0.9999630973261006	0.9786153814525776	0.9786039147155979	0.978615386858607	0.9784239099875275	0.9784137205625781	0.9784239406487241	0.9778164314528965	0.9778534700793378	0.9778679097936913
0.9997917357790891	0.9999851091182467	0.9999904478905003	0.9995349022886572	0.9999883006922208	1	0.9977861508955477	0.9997760705144407	0.9999694356821132	0.9786182948260038	0.9786069781953316	0.9786183184045762	0.9784263437567217	0.9784162957691166	0.9784263952347775	0.9778175189252666	0.9778549034520546	0.9778692367752807
0.998415317260581	0.9978760671950044	0.9977772674949305	0.9986384110854672	0.9979168148742368	0.9977861508955477	1	0.9983546103739397	0.9977663358106882	0.9777824369906906	0.9777697245660777	0.9777823241753597	0.9776154697542588	0.9776041506142228	0.9776153868069172	0.9771594974480589	0.9771951468172806	0.9772100607531502
0.9997554652408003	0.9998043032589843	0.9997666968782548	0.9995603794499481	0.9998231757060513	0.9997760705144407	0.9983546103739397	1	0.9998065526740677	0.9785194615245225	0.9785076077974597	0.9785194111614475	0.9783308122904679	0.9783202821365852	0.9783307880353211	0.9777429419374433	0.9777788534989523	0.9777935388641735
0.9997632896856594	0.9999581631053512	0.9999611012909067	0.9995188701805579	0.9999630973261006	0.9999694356821132	0.9977663358106882	0.9998065526740677	1	0.9786119149326236	0.9786005507221825	0.9786119279201816	0.9784192855599617	0.9784091939426232	0.9784193223134393	0.9778192874533191	0.9778563872611321	0.9778707435368051
0.9786166235884574	0.9786369647681679	0.9786320574653423	0.978573666002484	0.9786153814525776	0.9786182948260038	0.9777824369906906	0.9785194615245225	0.9786119149326236	1	0.9999905592393357	0.9999998286698297	0.9995378419563733	0.9995289576190758	0.9995377214047082	0.9993389562026816	0.9993872620262912	0.9993973039157243
0.9786051474431177	0.9786255842760141	0.9786207511957012	0.9785618749831891	0.9786039147155979	0.9786069781953316	0.9777697245660777	0.9785076077974597	0.9786005507221825	0.9999905592393357	1	0.9999928010313514	0.9995274664721862	0.9995375807823046	0.99953037962612	0.9992907972265219	0.9993958121742736	0.9993906287274337
0.978616629056163	0.9786369833844494	0.9786320878002157	0.9785736440189878	0.978615386858607	0.9786183184045762	0.9777823241753597	0.9785194111614475	0.9786119279201816	0.9999998286698297	0.9999928010313514	1	0.9995375401910114	0.9995311137215468	0.9995378528467582	0.9993331797309807	0.9993894190249379	0.9993974795356193
0.9784163754158283	0.9784305121689003	0.9784243371305483	0.9783881939018615	0.9784239099875275	0.9784263437567217	0.9776154697542588	0.9783308122904679	0.9784192855599617	0.9995378419563733	0.9995274664721862	0.9995375401910114	1	0.9999902410484413	0.9999997205795468	0.9995998066654822	0.999645050358489	0.9996558355901416
0.9784061653383929	0.9784203713917214	0.9784142609360461	0.9783777317084952	0.9784137205625781	0.9784162957691166	0.9776041506142228	0.9783202821365852	0.9784091939426232	0.9995289576190758	0.9995375807823046	0.9995311137215468	0.9999902410484413	1	0.999993111700784	0.9995506991120131	0.9996545606785002	0.9996497602664063
