pca_true	pca_wg_rom_lim	pca_std_rom_lim	pca_popkin_rom	pca_wg_rom	pca_std_rom	pca_popkin_mor	pca_wg_mor	pca_std_mor	lmm_true	lmm_wg_rom_lim	lmm_std_rom_lim	lmm_popkin_rom	lmm_wg_rom	lmm_std_rom	lmm_popkin_mor	lmm_wg_mor	lmm_std_mor
1	0.9997213427684314	0.9996196899339076	0.9995640169404649	0.9997001594585556	0.9996069292721376	0.9968445262447319	0.9995880545855101	0.9995952870692068	0.8878884029991349	0.8878872438139568	0.8878879495702181	0.8841367364669048	0.8841349757547791	0.8841361005848563	0.7674168491305429	0.88852977082805	0.888532508502858
0.9997213427684314	1	0.9999877247699639	0.9993307370881673	0.9999760981677396	0.9999714319539206	0.9959067056259034	0.999648162317113	0.9999339141732476	0.8879748589311004	0.8879737883414472	0.8879744203711888	0.8842214381791375	0.8842197376291943	0.8842208144996911	0.7674861632475215	0.8886165030022599	0.8886191581431467
0.9996196899339076	0.9999877247699639	1	0.9992401657034001	0.9999635108708602	0.9999831964417168	0.9957289331496656	0.9995702917853394	0.9999360119135646	0.8879582382357225	0.8879571823581481	0.8879578026987719	0.8842042425429308	0.8842025504148467	0.8842036211498387	0.7674768080867921	0.8886029595467788	0.8886055904316443
0.9995640169404649	0.9993307370881673	0.9992401657034001	1	0.9994215547076256	0.9992420719695373	0.9973504594846113	0.9992986359202068	0.9992255448163813	0.8877734706875475	0.8877723489514868	0.8877730265293552	0.8840346767386642	0.8840329901723252	0.8840340589499496	0.7673600953668163	0.8884768192605658	0.8884794701084731
0.9997001594585556	0.9999760981677396	0.9999635108708602	0.9994215547076256	1	0.9999781801042991	0.9959692042403526	0.9996750915980921	0.99993928983242	0.8879575162079221	0.8879564724295976	0.8879570824365767	0.8842269199011032	0.8842252748456342	0.8842263073417914	0.7674848056821788	0.8886234320391594	0.8886260675374151
0.9996069292721376	0.9999714319539206	0.9999831964417168	0.9992420719695373	0.9999781801042991	1	0.9957319708054608	0.9995822631644136	0.9999493494475383	0.887933324862705	0.8879322801578455	0.8879328914009444	0.8842039498146633	0.8842022881225866	0.8842033346973787	0.7674711940908565	0.8886017191388276	0.8886043372696864
0.9968445262447319	0.9959067056259034	0.9957289331496656	0.9973504594846113	0.9959692042403526	0.9957319708054608	1	0.9968283730556904	0.9957399317768066	0.8857712078354354	0.8857700731503558	0.8857707653078508	0.8820247930323208	0.8820230802954593	0.8820241744013535	0.7658165890630034	0.8866120005045276	0.8866149096952349
0.9995880545855101	0.999648162317113	0.9995702917853394	0.9992986359202068	0.9996750915980921	0.9995822631644136	0.9968283730556904	1	0.9996553210908623	0.8877706428391461	0.8877696289116364	0.8877702150208076	0.884036169153861	0.8840345496912199	0.8840355620141821	0.7673072744798182	0.8884438422237017	0.8884466758580881
0.9995952870692068	0.9999339141732476	0.9999360119135646	0.9992255448163813	0.99993928983242	0.9999493494475383	0.9957399317768066	0.9996553210908623	1	0.887950660968506	0.8879496185511389	0.8879502281985302	0.8842168386863863	0.8842151815627003	0.8842162244390434	0.7674838982688929	0.8886185266296568	0.8886211674878752
0.8878884029991349	0.8879748589311004	0.8879582382357225	0.8877734706875475	0.8879575162079221	0.887933324862705	0.8857712078354354	0.8877706428391461	0.887950660968506	1	0.9999991443345354	0.9999999789201334	0.9965592803380662	0.9965582500586456	0.9965592104640695	0.8606238141329938	0.9964793186218971	0.99648110504377
