pca_true	pca_wg_rom_lim	pca_std_rom_lim	pca_popkin_rom	pca_wg_rom	pca_std_rom	pca_popkin_mor	pca_wg_mor	pca_std_mor	lmm_true	lmm_wg_rom_lim	lmm_std_rom_lim	lmm_popkin_rom	lmm_wg_rom	lmm_std_rom	lmm_popkin_mor	lmm_wg_mor	lmm_std_mor
1	0.9980422163185303	0.9973636381973925	0.9968131457156122	0.9979015928397463	0.9972885358657776	0.9768122850257284	0.9970677339849359	0.9971806019113462	0.6131368814483042	0.6130905084483357	0.6131290594821663	0.6054755057137367	0.6054273378226033	0.6054650571538468	0.6084341092659019	0.613426204008379	0.613465995602475
0.9980422163185303	1	0.999912088101502	0.995212202016054	0.9998258018541598	0.9997918839782879	0.9715805521573009	0.9976494351851726	0.9994403980448756	0.613497442324314	0.6134511516062554	0.6134896319901826	0.6058226490218765	0.6057745598020766	0.6058122140200105	0.6087289691091256	0.613740889635825	0.6137805604348098
0.9973636381973925	0.999912088101502	1	0.9946294744294153	0.9997323139642149	0.9998691346358209	0.970695467647909	0.9971686692853986	0.9994464723839098	0.6134724075993937	0.6134261637624712	0.6134646052684556	0.6057960374654185	0.6057479914114582	0.6057856118489794	0.6087005477372387	0.6137179293598531	0.6137575497675276
0.9968131457156122	0.995212202016054	0.9946294744294153	1	0.9957849710549884	0.9946296098338873	0.9816311679153509	0.9950356196391091	0.9945992232562968	0.6130515784300686	0.6130054347887909	0.6130437970031444	0.6054241743614655	0.6053761515472456	0.6054137629552163	0.6085850562682477	0.6135913042009215	0.6136309398793574
0.9979015928397463	0.9998258018541598	0.9997323139642149	0.9957849710549884	1	0.999846376851772	0.9719367584631626	0.9978528863998419	0.9994919973469634	0.6134703389317412	0.613424092936265	0.613462536191507	0.6058664034572417	0.6058183617593786	0.6058559793688372	0.6087831821470425	0.6137961867386795	0.6138358182727403
0.9972885358657776	0.9997918839782879	0.9998691346358209	0.9946296098338873	0.999846376851772	1	0.970685984436268	0.9972791334726223	0.9995564223695271	0.6134182606004465	0.613372017101376	0.613410457598239	0.6058209103077633	0.6057728970285361	0.6058104918103391	0.6087283277509357	0.6137457354932239	0.6137853372594663
0.9768122850257284	0.9715805521573009	0.970695467647909	0.9816311679153509	0.9719367584631626	0.970685984436268	1	0.976606277495247	0.971162071135577	0.607342488339826	0.6072967413570001	0.607334769611697	0.5997851334695433	0.5997374677420612	0.5997748131598787	0.6036264326917303	0.6086404828549461	0.6086804641289225
0.9970677339849359	0.9976494351851726	0.9971686692853986	0.9950356196391091	0.9978528863998419	0.9972791334726223	0.976606277495247	1	0.997869903636762	0.6132726292844451	0.6132264556077961	0.6132648402700811	0.6056604533088836	0.6056124611552169	0.6056500406089945	0.6087424879917388	0.6137551593545434	0.6137949505182527
0.9971806019113462	0.9994403980448756	0.9994464723839098	0.9945992232562968	0.9994919973469634	0.9995564223695271	0.971162071135577	0.997869903636762	1	0.6134292418733083	0.6133829377240424	0.6134214307712343	0.6058157852559317	0.6057677071506223	0.6058053539306235	0.6087825561715217	0.6137969549094692	0.6138366021745543
0.6131368814483042	0.613497442324314	0.6134724075993937	0.6130515784300686	0.6134703389317412	0.6134182606004465	0.607342488339826	0.6132726292844451	0.6134292418733083	1	0.9999990495012864	0.999999976662274	0.98566500694918	0.9856606603887872	0.9856642558904292	0.9749508076124183	0.9819219963271709	0.9819240046240445
0.6130905084483357	0.6134511516062554	0.6134261637624712	0.6130054347887909	0.613424092936265	0.613372017101376	0.6072967413570001	0.6132264556077961	0.6133829377240424	0.9999990495012864	1	0.999999313448823	0.9856594353828702	0.9856569339380133	0.9856590512738371	0.9749492339544399	0.981915060281573	0.9819156848064368
